p,k,db,cp,sp,gyh_db,gyh_cp,gyh_sp,zb,exemplars,labels
-12.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-13.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-14.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-15.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-16.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-17.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-18.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-19.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-20.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-21.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-22.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-23.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-24.4,4,0.0,0.0,19.75221487865713,0.0,0.0,1.0,0.25,[0 1 2 3],[0 1 2 3]
-25.4,3,0.378667404762808,2.0602085291234564,20.42490748632969,1.0,1.0,0.0,0.75,[0 2 3],[0 3 2 3]
-26.4,3,0.378667404762808,2.0602085291234564,20.42490748632969,1.0,1.0,0.0,0.75,[0 2 3],[0 3 2 3]
-27.4,3,0.378667404762808,2.0602085291234564,20.42490748632969,1.0,1.0,0.0,0.75,[0 2 3],[0 3 2 3]
-28.4,3,0.378667404762808,2.0602085291234564,20.42490748632969,1.0,1.0,0.0,0.75,[0 2 3],[0 3 2 3]
