0,1,time,week
183.43,0.0,2019-01-07 00:00:00,1
182.82,0.0,2019-01-07 01:00:00,1
195.13,0.0,2019-01-07 02:00:00,1
189.86,0.0,2019-01-07 03:00:00,1
195.52,0.0,2019-01-07 04:00:00,1
202.65,0.0,2019-01-07 05:00:00,1
413.5,0.0,2019-01-07 06:00:00,1
522.36,0.0,2019-01-07 07:00:00,1
474.54,15.99,2019-01-07 08:00:00,1
386.28,0.0,2019-01-07 09:00:00,1
291.49,0.0,2019-01-07 10:00:00,1
206.07,0.0,2019-01-07 11:00:00,1
183.72,0.0,2019-01-07 12:00:00,1
191.63,58.03,2019-01-07 13:00:00,1
182.17,31.34,2019-01-07 14:00:00,1
168.65,49.75,2019-01-07 15:00:00,1
154.94,23.52,2019-01-07 16:00:00,1
139.08,13.94,2019-01-07 17:00:00,1
156.02,1.09,2019-01-07 18:00:00,1
173.08,0.0,2019-01-07 19:00:00,1
173.17,0.0,2019-01-07 20:00:00,1
204.26,0.0,2019-01-07 21:00:00,1
170.81,0.0,2019-01-07 22:00:00,1
154.71,0.0,2019-01-07 23:00:00,1
152.42,0.0,2019-01-08 00:00:00,2
164.75,0.0,2019-01-08 01:00:00,2
163.4,0.0,2019-01-08 02:00:00,2
176.29,0.0,2019-01-08 03:00:00,2
186.65,0.0,2019-01-08 04:00:00,2
185.85,0.0,2019-01-08 05:00:00,2
365.07,0.0,2019-01-08 06:00:00,2
468.7,0.0,2019-01-08 07:00:00,2
399.16,0.0,2019-01-08 08:00:00,2
297.5,0.0,2019-01-08 09:00:00,2
205.35,0.0,2019-01-08 10:00:00,2
166.64,0.0,2019-01-08 11:00:00,2
164.84,34.65,2019-01-08 12:00:00,2
163.13,52.75,2019-01-08 13:00:00,2
167.26,73.35,2019-01-08 14:00:00,2
150.71,81.3,2019-01-08 15:00:00,2
146.54,74.4,2019-01-08 16:00:00,2
148.93,66.62,2019-01-08 17:00:00,2
150.65,27.89,2019-01-08 18:00:00,2
127.35,13.17,2019-01-08 19:00:00,2
140.67,5.6,2019-01-08 20:00:00,2
148.35,3.45,2019-01-08 21:00:00,2
132.86,0.32,2019-01-08 22:00:00,2
126.69,0.0,2019-01-08 23:00:00,2
126.73,0.0,2019-01-09 00:00:00,3
133.52,0.0,2019-01-09 01:00:00,3
147.77,0.0,2019-01-09 02:00:00,3
144.8,0.0,2019-01-09 03:00:00,3
148.09,0.0,2019-01-09 04:00:00,3
153.87,0.0,2019-01-09 05:00:00,3
283.69,0.0,2019-01-09 06:00:00,3
355.68,0.0,2019-01-09 07:00:00,3
248.38,0.0,2019-01-09 08:00:00,3
227.82,0.0,2019-01-09 09:00:00,3
185.93,11.06,2019-01-09 10:00:00,3
169.73,20.11,2019-01-09 11:00:00,3
152.64,52.15,2019-01-09 12:00:00,3
140.29,50.67,2019-01-09 13:00:00,3
157.86,54.51,2019-01-09 14:00:00,3
151.02,65.77,2019-01-09 15:00:00,3
130.29,72.25,2019-01-09 16:00:00,3
123.1,54.3,2019-01-09 17:00:00,3
133.76,21.44,2019-01-09 18:00:00,3
122.01,15.81,2019-01-09 19:00:00,3
125.23,10.92,2019-01-09 20:00:00,3
132.38,8.98,2019-01-09 21:00:00,3
121.49,1.2,2019-01-09 22:00:00,3
110.6,0.0,2019-01-09 23:00:00,3
108.9,0.0,2019-01-10 00:00:00,4
112.36,0.0,2019-01-10 01:00:00,4
118.04,0.0,2019-01-10 02:00:00,4
129.59,0.0,2019-01-10 03:00:00,4
123.7,0.0,2019-01-10 04:00:00,4
136.88,0.0,2019-01-10 05:00:00,4
238.99,0.0,2019-01-10 06:00:00,4
288.16,0.0,2019-01-10 07:00:00,4
176.72,0.0,2019-01-10 08:00:00,4
172.0,0.0,2019-01-10 09:00:00,4
90.94,0.0,2019-01-10 10:00:00,4
151.36,51.69,2019-01-10 11:00:00,4
151.4,34.08,2019-01-10 12:00:00,4
153.48,40.85,2019-01-10 13:00:00,4
146.61,39.79,2019-01-10 14:00:00,4
145.16,44.65,2019-01-10 15:00:00,4
141.45,41.16,2019-01-10 16:00:00,4
115.94,29.68,2019-01-10 17:00:00,4
127.16,9.05,2019-01-10 18:00:00,4
122.22,2.32,2019-01-10 19:00:00,4
136.12,0.7,2019-01-10 20:00:00,4
155.15,0.18,2019-01-10 21:00:00,4
139.7,0.0,2019-01-10 22:00:00,4
132.32,0.0,2019-01-10 23:00:00,4
142.38,0.0,2019-01-11 00:00:00,5
149.22,0.0,2019-01-11 01:00:00,5
152.95,0.0,2019-01-11 02:00:00,5
166.15,0.0,2019-01-11 03:00:00,5
168.69,0.0,2019-01-11 04:00:00,5
162.14,0.0,2019-01-11 05:00:00,5
323.48,0.0,2019-01-11 06:00:00,5
408.22,0.0,2019-01-11 07:00:00,5
297.39,0.0,2019-01-11 08:00:00,5
244.76,0.0,2019-01-11 09:00:00,5
204.05,0.0,2019-01-11 10:00:00,5
149.4,0.0,2019-01-11 11:00:00,5
134.91,48.56,2019-01-11 12:00:00,5
141.74,45.74,2019-01-11 13:00:00,5
148.07,49.75,2019-01-11 14:00:00,5
134.39,52.78,2019-01-11 15:00:00,5
118.54,50.7,2019-01-11 16:00:00,5
120.15,27.22,2019-01-11 17:00:00,5
132.26,8.87,2019-01-11 18:00:00,5
132.76,1.8,2019-01-11 19:00:00,5
149.82,0.11,2019-01-11 20:00:00,5
159.93,0.04,2019-01-11 21:00:00,5
147.28,0.0,2019-01-11 22:00:00,5
136.79,0.0,2019-01-11 23:00:00,5
145.2,0.0,2019-01-14 00:00:00,1
138.51,0.0,2019-01-14 01:00:00,1
142.4,0.0,2019-01-14 02:00:00,1
146.31,0.0,2019-01-14 03:00:00,1
146.72,0.0,2019-01-14 04:00:00,1
148.45,0.0,2019-01-14 05:00:00,1
311.29,0.0,2019-01-14 06:00:00,1
381.81,0.0,2019-01-14 07:00:00,1
295.6,0.0,2019-01-14 08:00:00,1
228.78,0.0,2019-01-14 09:00:00,1
174.4,0.0,2019-01-14 10:00:00,1
159.37,48.2,2019-01-14 11:00:00,1
165.45,45.81,2019-01-14 12:00:00,1
160.27,62.89,2019-01-14 13:00:00,1
155.25,67.68,2019-01-14 14:00:00,1
150.5,69.19,2019-01-14 15:00:00,1
134.86,69.58,2019-01-14 16:00:00,1
126.64,58.98,2019-01-14 17:00:00,1
137.98,27.46,2019-01-14 18:00:00,1
127.27,19.08,2019-01-14 19:00:00,1
122.91,12.32,2019-01-14 20:00:00,1
