0,time,week
36.9,2019-01-12 00:00:00,6
35.85,2019-01-12 01:00:00,6
31.44,2019-01-12 02:00:00,6
30.49,2019-01-12 03:00:00,6
30.3,2019-01-12 04:00:00,6
29.53,2019-01-12 05:00:00,6
28.1,2019-01-12 06:00:00,6
29.68,2019-01-12 07:00:00,6
32.34,2019-01-12 08:00:00,6
34.08,2019-01-12 09:00:00,6
36.92,2019-01-12 10:00:00,6
44.49,2019-01-12 11:00:00,6
42.85,2019-01-12 12:00:00,6
46.56,2019-01-12 13:00:00,6
51.69,2019-01-12 14:00:00,6
49.45,2019-01-12 15:00:00,6
52.0,2019-01-12 16:00:00,6
43.13,2019-01-12 17:00:00,6
46.9,2019-01-12 18:00:00,6
42.73,2019-01-12 19:00:00,6
39.83,2019-01-12 20:00:00,6
39.7,2019-01-12 21:00:00,6
45.6,2019-01-12 22:00:00,6
37.59,2019-01-12 23:00:00,6
40.18,2019-01-19 00:00:00,6
39.91,2019-01-19 01:00:00,6
35.72,2019-01-19 02:00:00,6
31.66,2019-01-19 03:00:00,6
27.74,2019-01-19 04:00:00,6
27.38,2019-01-19 05:00:00,6
28.05,2019-01-19 06:00:00,6
27.78,2019-01-19 07:00:00,6
28.28,2019-01-19 08:00:00,6
31.21,2019-01-19 09:00:00,6
36.14,2019-01-19 10:00:00,6
51.59,2019-01-19 11:00:00,6
49.58,2019-01-19 12:00:00,6
46.02,2019-01-19 13:00:00,6
54.34,2019-01-19 14:00:00,6
45.7,2019-01-19 15:00:00,6
52.44,2019-01-19 16:00:00,6
55.18,2019-01-19 17:00:00,6
49.44,2019-01-19 18:00:00,6
46.13,2019-01-19 19:00:00,6
36.39,2019-01-19 20:00:00,6
37.63,2019-01-19 21:00:00,6
37.83,2019-01-19 22:00:00,6
38.48,2019-01-19 23:00:00,6
42.81,2019-01-26 00:00:00,6
37.19,2019-01-26 01:00:00,6
34.38,2019-01-26 02:00:00,6
29.0,2019-01-26 03:00:00,6
28.27,2019-01-26 04:00:00,6
27.42,2019-01-26 05:00:00,6
27.4,2019-01-26 06:00:00,6
27.64,2019-01-26 07:00:00,6
