0,time,week
31.19,2019-01-05 00:00:00,6
31.12,2019-01-05 01:00:00,6
31.06,2019-01-05 02:00:00,6
31.27,2019-01-05 03:00:00,6
30.99,2019-01-05 04:00:00,6
30.83,2019-01-05 05:00:00,6
54.24,2019-01-05 06:00:00,6
67.57,2019-01-05 07:00:00,6
65.68,2019-01-05 08:00:00,6
69.36,2019-01-05 09:00:00,6
83.67,2019-01-05 10:00:00,6
95.03,2019-01-05 11:00:00,6
94.27,2019-01-05 12:00:00,6
89.33,2019-01-05 13:00:00,6
88.96,2019-01-05 14:00:00,6
94.83,2019-01-05 15:00:00,6
100.04,2019-01-05 16:00:00,6
102.42,2019-01-05 17:00:00,6
101.41,2019-01-05 18:00:00,6
101.84,2019-01-05 19:00:00,6
91.86,2019-01-05 20:00:00,6
85.11,2019-01-05 21:00:00,6
72.71,2019-01-05 22:00:00,6
59.76,2019-01-05 23:00:00,6
51.77,2019-01-12 00:00:00,6
45.29,2019-01-12 01:00:00,6
44.53,2019-01-12 02:00:00,6
44.82,2019-01-12 03:00:00,6
43.8,2019-01-12 04:00:00,6
36.96,2019-01-12 05:00:00,6
55.89,2019-01-12 06:00:00,6
69.4,2019-01-12 07:00:00,6
80.39,2019-01-12 08:00:00,6
87.57,2019-01-12 09:00:00,6
90.82,2019-01-12 10:00:00,6
93.75,2019-01-12 11:00:00,6
93.94,2019-01-12 12:00:00,6
92.86,2019-01-12 13:00:00,6
95.29,2019-01-12 14:00:00,6
95.43,2019-01-12 15:00:00,6
97.65,2019-01-12 16:00:00,6
103.39,2019-01-12 17:00:00,6
105.5,2019-01-12 18:00:00,6
105.96,2019-01-12 19:00:00,6
106.83,2019-01-12 20:00:00,6
111.12,2019-01-12 21:00:00,6
87.57,2019-01-12 22:00:00,6
69.58,2019-01-12 23:00:00,6
58.54,2019-01-19 00:00:00,6
56.33,2019-01-19 01:00:00,6
55.36,2019-01-19 02:00:00,6
47.46,2019-01-19 03:00:00,6
48.32,2019-01-19 04:00:00,6
47.12,2019-01-19 05:00:00,6
60.29,2019-01-19 06:00:00,6
71.62,2019-01-19 07:00:00,6
73.29,2019-01-19 08:00:00,6
83.94,2019-01-19 09:00:00,6
87.56,2019-01-19 10:00:00,6
92.05,2019-01-19 11:00:00,6
95.37,2019-01-19 12:00:00,6
94.27,2019-01-19 13:00:00,6
95.73,2019-01-19 14:00:00,6
96.9,2019-01-19 15:00:00,6
102.96,2019-01-19 16:00:00,6
102.57,2019-01-19 17:00:00,6
103.07,2019-01-19 18:00:00,6
101.2,2019-01-19 19:00:00,6
101.68,2019-01-19 20:00:00,6
102.48,2019-01-19 21:00:00,6
80.89,2019-01-19 22:00:00,6
63.97,2019-01-19 23:00:00,6
38.03,2019-01-26 00:00:00,6
34.18,2019-01-26 01:00:00,6
34.41,2019-01-26 02:00:00,6
34.28,2019-01-26 03:00:00,6
32.93,2019-01-26 04:00:00,6
34.3,2019-01-26 05:00:00,6
53.29,2019-01-26 06:00:00,6
62.29,2019-01-26 07:00:00,6
60.76,2019-01-26 08:00:00,6
64.51,2019-01-26 09:00:00,6
81.33,2019-01-26 10:00:00,6
89.15,2019-01-26 11:00:00,6
88.57,2019-01-26 12:00:00,6
87.08,2019-01-26 13:00:00,6
89.56,2019-01-26 14:00:00,6
88.92,2019-01-26 15:00:00,6
96.19,2019-01-26 16:00:00,6
100.86,2019-01-26 17:00:00,6
101.85,2019-01-26 18:00:00,6
101.46,2019-01-26 19:00:00,6
99.3,2019-01-26 20:00:00,6
97.53,2019-01-26 21:00:00,6
79.02,2019-01-26 22:00:00,6
68.54,2019-01-26 23:00:00,6
56.12,2019-02-02 00:00:00,6
55.18,2019-02-02 01:00:00,6
54.92,2019-02-02 02:00:00,6
54.66,2019-02-02 03:00:00,6
54.78,2019-02-02 04:00:00,6
54.72,2019-02-02 05:00:00,6
73.42,2019-02-02 06:00:00,6
81.99,2019-02-02 07:00:00,6
78.47,2019-02-02 08:00:00,6
79.53,2019-02-02 09:00:00,6
89.43,2019-02-02 10:00:00,6
99.35,2019-02-02 11:00:00,6
107.18,2019-02-02 12:00:00,6
130.93,2019-02-02 13:00:00,6
134.21,2019-02-02 14:00:00,6
131.93,2019-02-02 15:00:00,6
130.89,2019-02-02 16:00:00,6
108.83,2019-02-02 17:00:00,6
99.59,2019-02-02 18:00:00,6
99.27,2019-02-02 19:00:00,6
99.38,2019-02-02 20:00:00,6
102.6,2019-02-02 21:00:00,6
88.23,2019-02-02 22:00:00,6
78.27,2019-02-02 23:00:00,6
49.53,2019-02-09 00:00:00,6
36.74,2019-02-09 01:00:00,6
35.42,2019-02-09 02:00:00,6
32.75,2019-02-09 03:00:00,6
32.24,2019-02-09 04:00:00,6
32.61,2019-02-09 05:00:00,6
52.84,2019-02-09 06:00:00,6
65.41,2019-02-09 07:00:00,6
68.02,2019-02-09 08:00:00,6
71.41,2019-02-09 09:00:00,6
70.21,2019-02-09 10:00:00,6
76.51,2019-02-09 11:00:00,6
86.5,2019-02-09 12:00:00,6
96.14,2019-02-09 13:00:00,6
91.56,2019-02-09 14:00:00,6
86.49,2019-02-09 15:00:00,6
94.64,2019-02-09 16:00:00,6
97.48,2019-02-09 17:00:00,6
101.69,2019-02-09 18:00:00,6
105.15,2019-02-09 19:00:00,6
87.57,2019-02-09 20:00:00,6
85.91,2019-02-09 21:00:00,6
68.14,2019-02-09 22:00:00,6
54.25,2019-02-09 23:00:00,6
73.1,2019-02-16 00:00:00,6
63.07,2019-02-16 01:00:00,6
54.99,2019-02-16 02:00:00,6
46.03,2019-02-16 03:00:00,6
42.68,2019-02-16 04:00:00,6
43.09,2019-02-16 05:00:00,6
68.98,2019-02-16 06:00:00,6
80.34,2019-02-16 07:00:00,6
81.14,2019-02-16 08:00:00,6
92.22,2019-02-16 09:00:00,6
98.7,2019-02-16 10:00:00,6
105.79,2019-02-16 11:00:00,6
105.1,2019-02-16 12:00:00,6
112.16,2019-02-16 13:00:00,6
115.21,2019-02-16 14:00:00,6
112.17,2019-02-16 15:00:00,6
111.26,2019-02-16 16:00:00,6
107.61,2019-02-16 17:00:00,6
102.22,2019-02-16 18:00:00,6
100.9,2019-02-16 19:00:00,6
95.85,2019-02-16 20:00:00,6
90.7,2019-02-16 21:00:00,6
67.93,2019-02-16 22:00:00,6
52.66,2019-02-16 23:00:00,6
45.74,2019-02-23 00:00:00,6
44.02,2019-02-23 01:00:00,6
43.82,2019-02-23 02:00:00,6
42.32,2019-02-23 03:00:00,6
40.87,2019-02-23 04:00:00,6
42.25,2019-02-23 05:00:00,6
64.0,2019-02-23 06:00:00,6
79.23,2019-02-23 07:00:00,6
71.22,2019-02-23 08:00:00,6
74.04,2019-02-23 09:00:00,6
87.29,2019-02-23 10:00:00,6
92.27,2019-02-23 11:00:00,6
94.38,2019-02-23 12:00:00,6
95.82,2019-02-23 13:00:00,6
100.61,2019-02-23 14:00:00,6
105.74,2019-02-23 15:00:00,6
104.88,2019-02-23 16:00:00,6
101.06,2019-02-23 17:00:00,6
96.88,2019-02-23 18:00:00,6
91.39,2019-02-23 19:00:00,6
84.78,2019-02-23 20:00:00,6
78.61,2019-02-23 21:00:00,6
64.51,2019-02-23 22:00:00,6
48.52,2019-02-23 23:00:00,6
64.86,2019-03-02 00:00:00,6
60.56,2019-03-02 01:00:00,6
59.82,2019-03-02 02:00:00,6
59.79,2019-03-02 03:00:00,6
59.58,2019-03-02 04:00:00,6
59.81,2019-03-02 05:00:00,6
80.97,2019-03-02 06:00:00,6
95.06,2019-03-02 07:00:00,6
95.66,2019-03-02 08:00:00,6
