campus,bldgno,bldgname,Year,Month,Day,Hour,ele,cold,hot,wash_ele,wash_cold,wash_hot
Tempe,104B,Bio Design Institute B,2019,1,1,0,457.59,192.32394366197187,276.4705882352941,457.59,192.32394366197187,276.4705882352941
Tempe,104B,Bio Design Institute B,2019,1,1,1,460.82,181.05633802816902,279.41176470588243,460.82,181.05633802816902,279.41176470588243
Tempe,104B,Bio Design Institute B,2019,1,1,2,459.76,190.14084507042256,285.29411764705884,459.76,190.14084507042256,285.29411764705884
Tempe,104B,Bio Design Institute B,2019,1,1,3,459.29,192.39436619718316,285.29411764705884,459.29,192.39436619718316,285.29411764705884
Tempe,104B,Bio Design Institute B,2019,1,1,4,461.9,190.28169014084511,288.23529411764713,461.9,190.28169014084511,288.23529411764713
Tempe,104B,Bio Design Institute B,2019,1,1,5,462.86,186.7253521126761,297.0588235294117,462.86,186.7253521126761,297.0588235294117
Tempe,104B,Bio Design Institute B,2019,1,1,6,466.27,196.58450704225356,302.9411764705883,466.27,196.58450704225356,302.9411764705883
Tempe,104B,Bio Design Institute B,2019,1,1,7,471.99,220.38732394366198,305.88235294117646,471.99,220.38732394366198,305.88235294117646
Tempe,104B,Bio Design Institute B,2019,1,1,8,470.51,201.2323943661972,305.88235294117646,470.51,201.2323943661972,305.88235294117646
Tempe,104B,Bio Design Institute B,2019,1,1,9,475.72,203.9788732394366,294.11764705882354,475.72,203.9788732394366,294.11764705882354
Tempe,104B,Bio Design Institute B,2019,1,1,10,473.9,199.82394366197187,273.5294117647059,473.9,199.82394366197187,273.5294117647059
Tempe,104B,Bio Design Institute B,2019,1,1,11,476.25,195.59859154929578,261.764705882353,476.25,195.59859154929578,261.764705882353
Tempe,104B,Bio Design Institute B,2019,1,1,12,480.59,189.6830985915493,235.29411764705884,480.59,189.6830985915493,235.29411764705884
Tempe,104B,Bio Design Institute B,2019,1,1,13,490.33,197.9225352112676,244.11764705882354,490.33,197.9225352112676,244.11764705882354
Tempe,104B,Bio Design Institute B,2019,1,1,14,483.33,197.0422535211268,252.94117647058826,483.33,197.0422535211268,252.94117647058826
Tempe,104B,Bio Design Institute B,2019,1,1,15,477.34,188.06338028169014,232.3529411764706,477.34,188.06338028169014,232.3529411764706
Tempe,104B,Bio Design Institute B,2019,1,1,16,479.43,199.47183098591552,244.11764705882354,479.43,199.47183098591552,244.11764705882354
Tempe,104B,Bio Design Institute B,2019,1,1,17,481.11,189.40140845070422,247.05882352941174,481.11,189.40140845070422,247.05882352941174
Tempe,104B,Bio Design Institute B,2019,1,1,18,487.99,188.55633802816902,264.70588235294116,487.99,188.55633802816902,264.70588235294116
Tempe,104B,Bio Design Institute B,2019,1,1,19,475.5,166.12676056338032,264.70588235294116,475.5,166.12676056338032,264.70588235294116
Tempe,104B,Bio Design Institute B,2019,1,1,20,467.97,183.55633802816902,276.4705882352941,467.97,183.55633802816902,276.4705882352941
Tempe,104B,Bio Design Institute B,2019,1,1,21,470.04,177.99295774647888,302.9411764705883,470.04,177.99295774647888,302.9411764705883
Tempe,104B,Bio Design Institute B,2019,1,1,22,460.54,192.9929577464789,311.764705882353,460.54,192.9929577464789,311.764705882353
Tempe,104B,Bio Design Institute B,2019,1,1,23,454.92,187.5704225352113,326.4705882352941,454.92,187.5704225352113,326.4705882352941
Tempe,104B,Bio Design Institute B,2019,1,2,0,459.0,190.80985915492957,350.0,459.0,190.80985915492957,350.0
Tempe,104B,Bio Design Institute B,2019,1,2,1,460.44,187.25352112676055,352.94117647058823,460.44,187.25352112676055,352.94117647058823
Tempe,104B,Bio Design Institute B,2019,1,2,2,459.59,193.45070422535213,370.5882352941177,459.59,193.45070422535213,370.5882352941177
Tempe,104B,Bio Design Institute B,2019,1,2,3,460.21,191.0211267605634,385.29411764705884,460.21,191.0211267605634,385.29411764705884
Tempe,104B,Bio Design Institute B,2019,1,2,4,461.84,189.6830985915493,379.4117647058823,461.84,189.6830985915493,379.4117647058823
Tempe,104B,Bio Design Institute B,2019,1,2,5,461.99,194.5422535211268,391.1764705882354,461.99,194.5422535211268,391.1764705882354
Tempe,104B,Bio Design Institute B,2019,1,2,6,471.55,189.64788732394368,394.11764705882365,471.55,189.64788732394368,394.11764705882365
Tempe,104B,Bio Design Institute B,2019,1,2,7,496.67,217.32394366197187,400.00000000000006,496.67,217.32394366197187,400.00000000000006
